Time (EET),Open,High,Low,Close,Volume
2008.03.19 23:00:00,1.9839,1.988,1.9735,1.9849,519576.589
2008.03.20 23:00:00,1.9849,1.9882,1.98085,1.9811,622344
2008.03.23 23:00:00,1.98138,1.9877,1.9756,1.98555,616613.272
2008.03.24 23:00:00,1.98555,2.0067,1.9846,2.0059,527920.167
2008.03.25 23:00:00,2.0059,2.0111,1.9926,2.0084,946597.823
2008.03.26 23:00:00,2.0084,2.01925,2.0024,2.0069,575721.575
2008.03.27 23:00:00,2.0069,2.009,1.9881,1.9938,608036.018
2008.03.31 00:00:00,1.9957,1.9978,1.9814,1.9835,571325.547
2008.04.01 00:00:00,1.9835,1.98735,1.9728,1.9756,472482.8155
2008.04.02 00:00:00,1.9756,1.9898,1.9747,1.9872,630510.459
2008.04.03 00:00:00,1.9871,1.9975,1.97585,1.9964,769164.418
2008.04.04 00:00:00,1.9964,2.0047,1.99095,1.99304,734667.365
2008.04.07 00:00:00,1.9952,1.9952,1.98345,1.98795,1073939.315
2008.04.08 00:00:00,1.98793,1.9927,1.9664,1.9695,965852.749
2008.04.09 00:00:00,1.9695,1.97915,1.9649,1.9758,1150512.203
2008.04.10 00:00:00,1.9757,1.9842,1.9705,1.97057,983139.423
2008.04.11 00:00:00,1.9706,1.9769,1.96825,1.96846,887573.629
2008.04.14 00:00:00,1.9652,1.98935,1.9645,1.9784,1003041.212
2008.04.15 00:00:00,1.9784,1.9789,1.95995,1.9624,1012720.559
2008.04.16 00:00:00,1.9624,1.9806,1.96,1.972,987081.059
2008.04.17 00:00:00,1.972,1.9924,1.9691,1.9915,544289.588
2008.04.18 00:00:00,1.9915,1.9998,1.9881,1.9975,484911.802
2008.04.21 00:00:00,1.9963,2.00265,1.9776,1.98035,971604.431
2008.04.22 00:00:00,1.98035,1.9998,1.9745,1.9948,754861.727
2008.04.23 00:00:00,1.9948,1.99735,1.97725,1.9803,281592.198
2008.04.24 00:00:00,1.9803,1.9816,1.96845,1.9738,271162.932
2008.04.25 00:00:00,1.9738,1.98895,1.9676,1.9856,305975.999
2008.04.28 00:00:00,1.9841,1.9965,1.9782,1.99155,150727.9867
2008.04.29 00:00:00,1.99155,1.99225,1.9666,1.9695,242676.009
2008.04.30 00:00:00,1.9695,1.98955,1.9623,1.98735,168160.4861
2008.05.01 00:00:00,1.98733,1.99085,1.9712,1.9747,175105.29
2008.05.02 00:00:00,1.9745,1.98975,1.97045,1.9714,188420.1395
2008.05.05 00:00:00,1.9725,1.9784,1.9655,1.9719,95378.9098
2008.05.06 00:00:00,1.972,1.97715,1.9635,1.9736,134474.375
2008.05.07 00:00:00,1.9735,1.9737,1.95025,1.9536,130190.4136
2008.05.08 00:00:00,1.9536,1.962,1.95025,1.9543,132048.8095
2008.05.09 00:00:00,1.9538,1.957,1.9459,1.9535,120184.5275
2008.05.12 00:00:00,1.95049,1.9633,1.9441,1.95795,122183.554
2008.05.13 00:00:00,1.95795,1.95865,1.94185,1.94535,165026.7834
2008.05.14 00:00:00,1.94535,1.9474,1.9362,1.9455,136477.8558
2008.05.15 00:00:00,1.9455,1.95015,1.9404,1.9472,145735.641
2008.05.16 00:00:00,1.9472,1.95975,1.94415,1.95728,140013.739
2008.05.19 00:00:00,1.9564,1.9623,1.94525,1.94875,110016.5451
2008.05.20 00:00:00,1.9487,1.97185,1.9478,1.9684,136043.4633
2008.05.21 00:00:00,1.9679,1.9732,1.9612,1.9731,215287.8887
2008.05.22 00:00:00,1.973,1.9848,1.96815,1.98015,180996.914
2008.05.23 00:00:00,1.9802,1.9852,1.9755,1.9796,165223.7441
2008.05.26 00:00:00,1.97931,1.9833,1.97585,1.982,98975.7532
2008.05.27 00:00:00,1.98162,1.9846,1.97145,1.97615,104479.759
2008.05.28 00:00:00,1.9763,1.9827,1.9703,1.9811,225899.281
2008.05.29 00:00:00,1.9805,1.98175,1.96725,1.9763,108240.0648
2008.05.30 00:00:00,1.9765,1.9822,1.96845,1.9819,125293.386
2008.06.02 00:00:00,1.97287,1.9773,1.95965,1.967,143240.6124
2008.06.03 00:00:00,1.967,1.97405,1.9605,1.96345,98720.212
2008.06.04 00:00:00,1.96345,1.9637,1.9526,1.95545,77614.451
2008.06.05 00:00:00,1.9555,1.9597,1.9461,1.95815,105009.992
2008.06.06 00:00:00,1.9581,1.9734,1.9537,1.97075,89872.6574
2008.06.09 00:00:00,1.96883,1.98005,1.967,1.9749,157516.151
2008.06.10 00:00:00,1.9749,1.9757,1.9519,1.9543,166079.418
2008.06.11 00:00:00,1.9543,1.96675,1.94915,1.963,179287.598
2008.06.12 00:00:00,1.963,1.96435,1.94335,1.9464,207920.516
2008.06.13 00:00:00,1.9464,1.9513,1.941,1.9475,203894.432
2008.06.16 00:00:00,1.94942,1.9687,1.9459,1.9633,277673.6
2008.06.17 00:00:00,1.9633,1.9698,1.947,1.95665,258767.99
2008.06.18 00:00:00,1.95665,1.9611,1.9478,1.95975,277409.9
2008.06.19 00:00:00,1.9597,1.9745,1.9577,1.9722,317084.593
2008.06.20 00:00:00,1.9722,1.9791,1.9699,1.97585,299785
2008.06.23 00:00:00,1.97445,1.9756,1.9585,1.9654,303946.316
2008.06.24 00:00:00,1.9654,1.9725,1.96235,1.97075,240194.4
2008.06.25 00:00:00,1.97075,1.9769,1.96545,1.97505,363492.222
2008.06.26 00:00:00,1.97505,1.9895,1.97135,1.9889,231459.039
2008.06.27 00:00:00,1.9889,1.9952,1.9806,1.99475,217096.237
2008.06.30 00:00:00,1.99438,1.9966,1.988,1.99215,290896.173
2008.07.01 00:00:00,1.9922,2.00065,1.98865,1.9947,245862.319
2008.07.02 00:00:00,1.9947,1.9973,1.98445,1.99295,319343.8097
2008.07.03 00:00:00,1.99295,1.9937,1.9799,1.9832,234195.706
2008.07.04 00:00:00,1.9831,1.9848,1.9794,1.9819,148110.548
2008.07.07 00:00:00,1.98226,1.98278,1.96485,1.97595,206605.278
2008.07.08 00:00:00,1.97595,1.9797,1.9665,1.96955,187939.2966
2008.07.09 00:00:00,1.9694,1.9832,1.96715,1.983,178394.157
2008.07.10 00:00:00,1.983,1.9839,1.9712,1.97785,200416.909
2008.07.11 00:00:00,1.97785,1.9958,1.9753,1.9887,184594.684
2008.07.14 00:00:00,1.99048,1.9962,1.9811,1.99495,216419.5516
2008.07.15 00:00:00,1.9949,2.0155,1.99305,2.0058,190954.0971
2008.07.16 00:00:00,2.0058,2.0097,1.9957,1.99905,155354.546
2008.07.17 00:00:00,1.999,2.00715,1.99475,2.0036,205141.022
2008.07.18 00:00:00,2.0036,2.00375,1.9906,1.99825,182974.154
2008.07.21 00:00:00,1.9978,2.0038,1.99075,2.0033,154491.547
2008.07.22 00:00:00,2.0031,2.00755,1.9896,1.9916,205072.5925
2008.07.23 00:00:00,1.99155,2.00295,1.9902,1.99925,221094.551
2008.07.24 00:00:00,1.99925,1.9994,1.9816,1.98665,196525.261
2008.07.25 00:00:00,1.98665,1.9978,1.98305,1.9914,187811.603
2008.07.28 00:00:00,1.99148,1.9964,1.984,1.9938,192891
2008.07.29 00:00:00,1.9938,1.9968,1.97595,1.9789,203812.711
2008.07.30 00:00:00,1.9787,1.98425,1.97445,1.9816,177881.402
2008.07.31 00:00:00,1.9815,1.9929,1.978,1.984,190316.668
2008.08.01 00:00:00,1.98385,1.9841,1.9725,1.9751,210537.1376
2008.08.04 00:00:00,1.97399,1.97592,1.95995,1.9622,192548.226
2008.08.05 00:00:00,1.9622,1.9624,1.9521,1.9546,274410.0264
2008.08.06 00:00:00,1.9546,1.9596,1.9466,1.9477,289815.789
2008.08.07 00:00:00,1.9477,1.9538,1.942,1.9439,232097.373
2008.08.08 00:00:00,1.9437,1.9438,1.91455,1.92095,257978.8805
2008.08.11 00:00:00,1.91188,1.9255,1.90665,1.9108,165446.015
2008.08.12 00:00:00,1.91015,1.91215,1.8952,1.8968,274493.944
2008.08.13 00:00:00,1.89675,1.9036,1.8639,1.8702,263041.64
2008.08.14 00:00:00,1.8702,1.87865,1.8619,1.8698,223557.768
2008.08.15 00:00:00,1.8696,1.86985,1.8512,1.8658,160337.32
2008.08.18 00:00:00,1.86388,1.8722,1.8625,1.8651,126211.0214
2008.08.19 00:00:00,1.86495,1.8679,1.85365,1.867,170271.4854
2008.08.20 00:00:00,1.8668,1.8684,1.85395,1.8619,201163.9535
2008.08.21 00:00:00,1.8619,1.8789,1.8603,1.87805,189281.95
2008.08.22 00:00:00,1.878,1.87935,1.8504,1.8526,249004.104
2008.08.25 00:00:00,1.85029,1.85895,1.8405,1.8532,199423.56
2008.08.26 00:00:00,1.8532,1.8532,1.833,1.84,230129.1265
2008.08.27 00:00:00,1.8399,1.84885,1.8285,1.8355,200010.6357
2008.08.28 00:00:00,1.83535,1.84,1.8239,1.82935,270059.1445
2008.08.29 00:00:00,1.82935,1.8344,1.8173,1.8208,188556.2599
2008.09.01 00:00:00,1.8149,1.815,1.79835,1.8012,199372.6133
2008.09.02 00:00:00,1.80125,1.8013,1.77815,1.7838,309049.963
2008.09.03 00:00:00,1.7837,1.78405,1.76665,1.7768,268470.047
2008.09.04 00:00:00,1.7768,1.7858,1.76244,1.7684,302903.0863
2008.09.05 00:00:00,1.76825,1.7745,1.7536,1.76625,304275.9524
2008.09.08 00:00:00,1.77791,1.7976,1.747,1.758,323751.555
2008.09.09 00:00:00,1.758,1.7706,1.7504,1.7605,279285.0696
2008.09.10 00:00:00,1.7605,1.76765,1.7521,1.7527,320218.9887
2008.09.11 00:00:00,1.7527,1.75895,1.74455,1.7578,328610.6
2008.09.12 00:00:00,1.75785,1.7959,1.75398,1.794,312654.588
2008.09.15 00:00:00,1.80507,1.8129,1.7764,1.79945,581124.04
2008.09.16 00:00:00,1.7995,1.80075,1.7733,1.7834,663788.099
2008.09.17 00:00:00,1.7834,1.8244,1.77835,1.81711,563445.032
2008.09.18 00:00:00,1.81691,1.82755,1.8089,1.818,620435.363
2008.09.19 00:00:00,1.8176,1.8386,1.79125,1.8312,379686.719
2008.09.22 00:00:00,1.83311,1.86415,1.82615,1.8544,414105.972
2008.09.23 00:00:00,1.8543,1.8635,1.847,1.8522,380531.2687
2008.09.24 00:00:00,1.8522,1.8607,1.8458,1.8464,280779.257
2008.09.25 00:00:00,1.8464,1.86685,1.8306,1.83715,273952.195
2008.09.26 00:00:00,1.83705,1.8468,1.83335,1.8442,270150.248
2008.09.29 00:00:00,1.83518,1.83565,1.79575,1.8086,387386.408
2008.09.30 00:00:00,1.8086,1.8117,1.7757,1.7805,359914.453
2008.10.01 00:00:00,1.7806,1.78725,1.7633,1.7696,381782.35
2008.10.02 00:00:00,1.7696,1.7725,1.755,1.7637,409665.642
2008.10.03 00:00:00,1.7636,1.78385,1.7558,1.7712,355249.038
2008.10.06 00:00:00,1.76828,1.77162,1.73345,1.7438,512565.775
2008.10.07 00:00:00,1.7438,1.76575,1.73175,1.7455,332471.85
2008.10.08 00:00:00,1.7453,1.76555,1.7261,1.7302,4967491.72
2008.10.09 00:00:00,1.73015,1.7396,1.70625,1.7096,8330807.6
2008.10.10 00:00:00,1.7096,1.7179,1.677,1.7043,7957935.69
2008.10.13 00:00:00,1.71477,1.7443,1.6919,1.734,8713117.52
2008.10.14 00:00:00,1.734,1.76295,1.73345,1.7394,6568767.2
2008.10.15 00:00:00,1.739,1.7602,1.7265,1.7266,6562888.66
2008.10.16 00:00:00,1.7266,1.73525,1.7135,1.73025,6796955.55
2008.10.17 00:00:00,1.73015,1.7381,1.72235,1.7281,5301318.39
2008.10.20 00:00:00,1.73221,1.7517,1.71045,1.7151,5069930.61
2008.10.21 00:00:00,1.71495,1.7196,1.6647,1.6703,6059558.664
2008.10.22 00:00:00,1.67025,1.67235,1.61345,1.62595,6452439.28
2008.10.23 00:00:00,1.6259,1.63455,1.604,1.6226,5164161.56
2008.10.24 00:00:00,1.6228,1.63235,1.5259,1.58985,4118935.45
2008.10.26 23:00:00,1.58088,1.58725,1.52755,1.5549,3279227.416
2008.10.27 23:00:00,1.55475,1.59555,1.5401,1.5906,209601.19
2008.10.28 23:00:00,1.5906,1.64735,1.5873,1.637,211982.794
2008.10.29 23:00:00,1.63685,1.66715,1.621,1.6449,202325.277
2008.10.30 23:00:00,1.6448,1.64693,1.60045,1.6075,175311.1234
2008.11.03 00:00:00,1.608,1.6398,1.57805,1.58155,130917.7988
2008.11.04 00:00:00,1.5813,1.6107,1.56,1.5953,167905.8524
2008.11.05 00:00:00,1.5954,1.6196,1.57485,1.58985,175274.698
2008.11.06 00:00:00,1.59,1.60375,1.55665,1.5624,174660.743
2008.11.07 00:00:00,1.5624,1.58755,1.55305,1.5644,154745.2555
2008.11.10 00:00:00,1.58116,1.5883,1.55725,1.5606,134084.525
2008.11.11 00:00:00,1.56045,1.57,1.536,1.53805,126613.7695
2008.11.12 00:00:00,1.53805,1.5481,1.4892,1.49625,148723.4388
2008.11.13 00:00:00,1.49625,1.49915,1.45565,1.4836,169309.854
2008.11.14 00:00:00,1.48345,1.4958,1.46555,1.4733,136458.6784
2008.11.17 00:00:00,1.46475,1.50815,1.46384,1.49875,183998.769
2008.11.18 00:00:00,1.49875,1.50905,1.4898,1.4953,190984.842
2008.11.19 00:00:00,1.49595,1.5248,1.4903,1.495,124094.6735
2008.11.20 00:00:00,1.495,1.49945,1.4711,1.4727,136698.35
2008.11.21 00:00:00,1.47235,1.50605,1.4702,1.49185,139401.903
2008.11.24 00:00:00,1.4919,1.5185,1.48375,1.51815,179122.34
2008.11.25 00:00:00,1.5182,1.5534,1.4982,1.54705,140515.0234
2008.11.26 00:00:00,1.5471,1.5481,1.51755,1.5324,139699.695
2008.11.27 00:00:00,1.53185,1.55115,1.5311,1.5403,104846.737
2008.11.28 00:00:00,1.5403,1.54475,1.5257,1.5367,149393.948
2008.12.01 00:00:00,1.53622,1.53985,1.48055,1.4885,210435.662
2008.12.02 00:00:00,1.48855,1.5068,1.4774,1.4916,164664.752
2008.12.03 00:00:00,1.4917,1.493,1.4664,1.47805,156536.653
2008.12.04 00:00:00,1.47805,1.48155,1.4467,1.4678,182878.347
2008.12.05 00:00:00,1.46775,1.47715,1.4522,1.46815,151239.583
2008.12.08 00:00:00,1.47324,1.50475,1.4674,1.4911,178704.848
2008.12.09 00:00:00,1.4912,1.4912,1.4678,1.4749,254996.926
2008.12.10 00:00:00,1.4749,1.48795,1.4735,1.4779,270415.96
2008.12.11 00:00:00,1.47805,1.508,1.47705,1.50285,259227.518
2008.12.12 00:00:00,1.50285,1.5119,1.4814,1.4943,158590.551
2008.12.15 00:00:00,1.49509,1.5378,1.492,1.53015,269097.855
2008.12.16 00:00:00,1.5301,1.56465,1.5203,1.5577,320652.4
2008.12.17 00:00:00,1.5575,1.57205,1.52425,1.5532,228009.611
2008.12.18 00:00:00,1.55325,1.5614,1.4883,1.5012,219326.184
2008.12.19 00:00:00,1.50125,1.5186,1.48115,1.49255,202204.129
2008.12.22 00:00:00,1.4952,1.499,1.4683,1.4819,199235.495
2008.12.23 00:00:00,1.48155,1.4897,1.46695,1.4721,142928.64
2008.12.24 00:00:00,1.47225,1.48045,1.46565,1.4723,91583.37
2008.12.25 00:00:00,1.47272,1.49709,1.46413,1.47331,140284.005
2008.12.26 00:00:00,1.47386,1.49505,1.45585,1.45585,58037.39
2008.12.29 00:00:00,1.46565,1.477,1.4379,1.4392,180540.6
2008.12.30 00:00:00,1.43875,1.45515,1.43875,1.44075,156902.76
2008.12.31 00:00:00,1.4405,1.4697,1.43505,1.46219,132995.775
2009.01.01 00:00:00,1.46222,1.467,1.45838,1.467,151067.92
2009.01.02 00:00:00,1.46772,1.48245,1.43775,1.45455,131263.191
2009.01.05 00:00:00,1.45356,1.47395,1.4425,1.46995,208947.108
2009.01.06 00:00:00,1.47,1.49915,1.4502,1.49185,208445.232
2009.01.07 00:00:00,1.4917,1.52815,1.48025,1.50985,193215.808
2009.01.08 00:00:00,1.5089,1.53735,1.49805,1.52145,182266.274
2009.01.09 00:00:00,1.5214,1.53475,1.5115,1.51615,134633.13
2009.01.12 00:00:00,1.51384,1.51485,1.48075,1.48195,272863.75
2009.01.13 00:00:00,1.48205,1.4828,1.4468,1.44955,247021.38
2009.01.14 00:00:00,1.44965,1.4707,1.44895,1.461,242602.44
2009.01.15 00:00:00,1.4606,1.4684,1.4474,1.46385,286146.794
2009.01.16 00:00:00,1.4637,1.49795,1.46265,1.47328,298120.934
2009.01.19 00:00:00,1.48297,1.4908,1.44125,1.4418,202662.078
2009.01.20 00:00:00,1.4419,1.44425,1.3863,1.3923,251001.226
2009.01.21 00:00:00,1.3923,1.40265,1.36195,1.39505,277110.645
2009.01.22 00:00:00,1.39495,1.4022,1.3688,1.38755,261967.111
2009.01.23 00:00:00,1.3875,1.38975,1.3502,1.37935,218309.383
2009.01.26 00:00:00,1.37283,1.39945,1.3547,1.3991,340659.062
2009.01.27 00:00:00,1.3991,1.4242,1.3927,1.4127,315327.895
2009.01.28 00:00:00,1.4129,1.4374,1.4124,1.42465,319768.8965
2009.01.29 00:00:00,1.4239,1.4411,1.40715,1.42975,288845.664
2009.01.30 00:00:00,1.42975,1.4543,1.4185,1.45355,284798.06
2009.02.02 00:00:00,1.4467,1.4487,1.40515,1.42635,247973.196
2009.02.03 00:00:00,1.42635,1.44835,1.41535,1.4458,281171.806
2009.02.04 00:00:00,1.44505,1.4577,1.43235,1.4465,279762.4705
2009.02.05 00:00:00,1.4465,1.4703,1.4364,1.4608,231790.9207
2009.02.06 00:00:00,1.461,1.48445,1.4588,1.4783,215671.56
2009.02.09 00:00:00,1.4785,1.49855,1.47015,1.4896,254550.75
2009.02.10 00:00:00,1.4895,1.4913,1.4454,1.454,292397.965
2009.02.11 00:00:00,1.45395,1.45645,1.4314,1.43935,283291.633
2009.02.12 00:00:00,1.43935,1.4413,1.41355,1.42675,246714.202
2009.02.13 00:00:00,1.4267,1.46045,1.42525,1.4351,201508.624
2009.02.16 00:00:00,1.42074,1.4318,1.41505,1.4294,205058.8
2009.02.17 00:00:00,1.42955,1.4311,1.4123,1.42355,288850.496
2009.02.18 00:00:00,1.4235,1.42995,1.40925,1.42095,241386.51
2009.02.19 00:00:00,1.4209,1.4447,1.42045,1.42915,234818.411
2009.02.20 00:00:00,1.42915,1.4482,1.41505,1.443,233190.4625
2009.02.23 00:00:00,1.43965,1.46605,1.4363,1.4485,322641.343
2009.02.24 00:00:00,1.4486,1.4579,1.4375,1.4479,286015.612
2009.02.25 00:00:00,1.44795,1.4606,1.41735,1.41925,249580.4556
2009.02.26 00:00:00,1.4193,1.4384,1.41605,1.4315,203917.063
2009.02.27 00:00:00,1.4315,1.4365,1.411,1.4312,201289.166
2009.03.02 00:00:00,1.42885,1.42945,1.3957,1.40535,275373.524
2009.03.03 00:00:00,1.40535,1.4157,1.39835,1.40475,279313.16
2009.03.04 00:00:00,1.40475,1.41985,1.3984,1.4193,245540.636
2009.03.05 00:00:00,1.41915,1.42325,1.4036,1.4116,260698.952
2009.03.06 00:00:00,1.41105,1.4306,1.40385,1.409,242999.8755
2009.03.08 23:00:00,1.40821,1.4181,1.37415,1.3775,313948.3793
2009.03.09 23:00:00,1.3775,1.39055,1.3689,1.37505,311774.83
2009.03.10 23:00:00,1.37505,1.38885,1.3654,1.3872,362751.526
2009.03.11 23:00:00,1.3872,1.3983,1.37,1.3939,313611.355
2009.03.12 23:00:00,1.3938,1.407,1.38635,1.3998,267724.275
2009.03.15 23:00:00,1.39622,1.42305,1.3885,1.40615,342658.267
2009.03.16 23:00:00,1.406,1.41375,1.39645,1.4036,329850.524
2009.03.17 23:00:00,1.40365,1.42975,1.3843,1.427,346806.162
2009.03.18 23:00:00,1.42695,1.45965,1.4159,1.45055,336470.925
2009.03.19 23:00:00,1.45055,1.4589,1.4393,1.4462,320800.915
2009.03.22 23:00:00,1.44644,1.46485,1.44505,1.457,321807.537
2009.03.23 23:00:00,1.4571,1.4779,1.4548,1.46805,351505.339
2009.03.24 23:00:00,1.46805,1.47335,1.45145,1.45505,302507.9
2009.03.25 23:00:00,1.45505,1.4637,1.44225,1.4452,295040.283
2009.03.26 23:00:00,1.44495,1.4494,1.4266,1.43165,249162.617
2009.03.30 00:00:00,1.42507,1.4296,1.41105,1.42645,274071.961
2009.03.31 00:00:00,1.42655,1.4376,1.4239,1.43215,310120.622
2009.04.01 00:00:00,1.43215,1.4468,1.42725,1.4466,314488.308
2009.04.02 00:00:00,1.44655,1.4749,1.4446,1.47225,326017.811
2009.04.03 00:00:00,1.47245,1.48455,1.4648,1.48365,313898.012
2009.04.06 00:00:00,1.48323,1.49585,1.46695,1.4767,387208.8
2009.04.07 00:00:00,1.47665,1.4776,1.45815,1.4732,359205.6
2009.04.08 00:00:00,1.47305,1.4746,1.46345,1.47145,368348.516
2009.04.09 00:00:00,1.4715,1.47795,1.4585,1.46775,359180.26
2009.04.10 00:00:00,1.46775,1.46815,1.4613,1.4673,109784.2
2009.04.13 00:00:00,1.46318,1.48685,1.46005,1.485,174976.2
2009.04.14 00:00:00,1.48535,1.4944,1.48245,1.48935,310071.41
2009.04.15 00:00:00,1.48935,1.5037,1.48215,1.4996,343732.514
2009.04.16 00:00:00,1.4996,1.50665,1.48385,1.4924,414127.7
2009.04.17 00:00:00,1.49105,1.49405,1.4755,1.47945,369247.16
2009.04.20 00:00:00,1.47972,1.481,1.44995,1.4537,370949.732
2009.04.21 00:00:00,1.45355,1.47075,1.44675,1.46725,392982.7
2009.04.22 00:00:00,1.46705,1.46845,1.4396,1.449,342733.326
2009.04.23 00:00:00,1.449,1.4744,1.44415,1.472,347882.42
2009.04.24 00:00:00,1.47185,1.4773,1.45755,1.4676,363177.4473
2009.04.27 00:00:00,1.46685,1.4694,1.45145,1.4644,377429.6824
2009.04.28 00:00:00,1.464,1.46915,1.4516,1.46315,388670.784
2009.04.29 00:00:00,1.46315,1.48135,1.46085,1.4769,452889.343
2009.04.30 00:00:00,1.477,1.49475,1.4703,1.4789,484764.48
2009.05.01 00:00:00,1.47845,1.4934,1.4753,1.49185,292095.523
2009.05.04 00:00:00,1.49037,1.50215,1.48355,1.5016,377186.949
2009.05.05 00:00:00,1.5016,1.51625,1.49825,1.50865,302201.288
2009.05.06 00:00:00,1.50865,1.51495,1.49905,1.5133,443787.458
2009.05.07 00:00:00,1.51325,1.51965,1.49425,1.5016,438536.073
2009.05.08 00:00:00,1.5016,1.5248,1.4968,1.52315,343405.323
2009.05.11 00:00:00,1.52244,1.52455,1.5068,1.51155,359011.9
2009.05.12 00:00:00,1.5115,1.53525,1.50735,1.527,382615.45
2009.05.13 00:00:00,1.52695,1.5332,1.50865,1.5155,418072.012
2009.05.14 00:00:00,1.5154,1.5247,1.50595,1.52345,366637.85
2009.05.15 00:00:00,1.5235,1.52875,1.5133,1.5175,334764.2
2009.05.18 00:00:00,1.51586,1.53485,1.51155,1.53455,353692.816
2009.05.19 00:00:00,1.53455,1.55235,1.5295,1.54765,460411.2
2009.05.20 00:00:00,1.54765,1.5793,1.5447,1.57535,468701.38
2009.05.21 00:00:00,1.57535,1.58905,1.55125,1.58365,377103.333
2009.05.22 00:00:00,1.5837,1.59445,1.5755,1.5926,340019.222
2009.05.25 00:00:00,1.5908,1.5937,1.5835,1.59065,109393.6
2009.05.26 00:00:00,1.59065,1.5969,1.5777,1.59235,425041.902
2009.05.27 00:00:00,1.59225,1.60855,1.59205,1.5955,537643.827
2009.05.28 00:00:00,1.5951,1.60145,1.58515,1.59425,429542.024
2009.05.29 00:00:00,1.5943,1.6199,1.59165,1.6186,336816.115
2009.06.01 00:00:00,1.61932,1.64965,1.61615,1.64415,468851.118
2009.06.02 00:00:00,1.64415,1.6598,1.6324,1.6577,510754.484
2009.06.03 00:00:00,1.6576,1.6663,1.6242,1.63135,520489.193
2009.06.04 00:00:00,1.63155,1.64345,1.60835,1.61725,420407.23
2009.06.05 00:00:00,1.6173,1.62425,1.5939,1.59795,328507.37
2009.06.08 00:00:00,1.59544,1.61035,1.5802,1.6049,330498.527
2009.06.09 00:00:00,1.6049,1.63615,1.5986,1.6304,344070.7486
2009.06.10 00:00:00,1.6304,1.6473,1.62395,1.63565,288900.996
2009.06.11 00:00:00,1.63554,1.6622,1.63395,1.6589,282261.008
2009.06.12 00:00:00,1.6589,1.6598,1.6328,1.64405,234274.347
2009.06.15 00:00:00,1.6434,1.64401,1.62417,1.63155,140346.625
2009.06.16 00:00:00,1.63165,1.65001,1.62142,1.64061,133604.88
2009.06.17 00:00:00,1.64085,1.64776,1.62193,1.63969,133418.95
2009.06.18 00:00:00,1.63972,1.64678,1.61859,1.63288,133491.229
2009.06.19 00:00:00,1.63287,1.65615,1.6302,1.6492,211698.614
2009.06.22 00:00:00,1.65046,1.65155,1.632,1.63435,320571.26
2009.06.23 00:00:00,1.63455,1.64735,1.62085,1.64525,360882.22
2009.06.24 00:00:00,1.64525,1.66015,1.63685,1.64065,366494.52
2009.06.25 00:00:00,1.64055,1.64675,1.6232,1.63645,388518.53
2009.06.26 00:00:00,1.63646,1.65605,1.63627,1.65225,298706.97
2009.06.29 00:00:00,1.65205,1.6586,1.64275,1.6565,289255.86
2009.06.30 00:00:00,1.65645,1.6744,1.64215,1.64565,391239.11
2009.07.01 00:00:00,1.64585,1.65445,1.63835,1.6478,351093.51
2009.07.02 00:00:00,1.64775,1.64995,1.63235,1.6392,337251.96
2009.07.03 00:00:00,1.63915,1.6429,1.6302,1.633,206971.33
2009.07.06 00:00:00,1.63194,1.6328,1.6095,1.6285,433369.3
2009.07.07 00:00:00,1.62845,1.62955,1.61165,1.61355,429309.03
2009.07.08 00:00:00,1.6136,1.61385,1.5983,1.60705,372929.82
2009.07.09 00:00:00,1.60705,1.63805,1.60275,1.63335,379973.51
2009.07.10 00:00:00,1.6333,1.6346,1.61545,1.62105,370392.28
2009.07.13 00:00:00,1.62045,1.624,1.6033,1.6226,397478.75
2009.07.14 00:00:00,1.62265,1.6344,1.62215,1.6309,366425.78
2009.07.15 00:00:00,1.6307,1.6469,1.6301,1.6422,335900.63
2009.07.16 00:00:00,1.64235,1.64785,1.63545,1.6436,333353.89
2009.07.17 00:00:00,1.6435,1.6446,1.62655,1.6334,437052.47
2009.07.20 00:00:00,1.63217,1.6557,1.6318,1.6546,365154.31
2009.07.21 00:00:00,1.6546,1.65535,1.6383,1.64585,444592.7
2009.07.22 00:00:00,1.64585,1.6504,1.63105,1.649,460008.75
2009.07.23 00:00:00,1.6485,1.6586,1.64335,1.6476,365070.71
2009.07.24 00:00:00,1.6476,1.65425,1.639,1.64245,411643.97
2009.07.27 00:00:00,1.6467,1.6524,1.63815,1.6487,531109.2
2009.07.28 00:00:00,1.64845,1.6556,1.63905,1.6426,558854.25
2009.07.29 00:00:00,1.6426,1.6468,1.63465,1.6378,558273.05
2009.07.30 00:00:00,1.6378,1.6526,1.6339,1.64925,577762.8
2009.07.31 00:00:00,1.6493,1.6732,1.6473,1.67105,570286.56
2009.08.03 00:00:00,1.67167,1.6987,1.6694,1.69265,577070.85
2009.08.04 00:00:00,1.6926,1.70045,1.68885,1.6938,534483.8
2009.08.05 00:00:00,1.69375,1.70425,1.69,1.69875,485351.21
2009.08.06 00:00:00,1.6987,1.70295,1.67515,1.6781,331158.05
2009.08.07 00:00:00,1.6782,1.68345,1.6651,1.66825,224810.71
2009.08.10 00:00:00,1.66712,1.67185,1.64305,1.6482,248748.43
2009.08.11 00:00:00,1.64815,1.6523,1.6431,1.6477,289667.46
2009.08.12 00:00:00,1.64785,1.656,1.639,1.648,287792.4
2009.08.13 00:00:00,1.648,1.66635,1.64755,1.65815,226222.93
2009.08.14 00:00:00,1.65815,1.66075,1.6484,1.6541,197354.7
2009.08.17 00:00:00,1.65055,1.652,1.6275,1.63465,308971.94
